section,latency_us
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.25
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.167
user_manager: register_order,0.167
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.25
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.166
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.167
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.25
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.166
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.166
user_manager: register_order,0.166
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.25
user_manager: register_order,0.166
user_manager: register_order,0.25
user_manager: register_order,0.25
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.167
user_manager: register_order,0.25
user_manager: register_order,0.208
user_manager: register_order,0.167
user_manager: register_order,0.167
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.25
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.333
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.167
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,1.167
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.25
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.167
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.25
user_manager: register_order,0.167
user_manager: register_order,0.167
user_manager: register_order,0.167
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.25
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.167
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.167
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.25
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.25
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.209
user_manager: register_order,0.167
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
user_manager: register_order,0.208
